fighter,opp_fighter,title_bout,weight_class,stance,opp_stance,male,diff_reach_cms,diff_height_cms,diff_weight_lbs,diff_age,diff_wins,diff_losses,diff_avg_sig_str_landed,diff_avg_sig_str_pct,diff_avg_sub_att,diff_avg_td_landed,diff_avg_td_pct,winner
Anthony Johnson,Charlie Brenneman,False,Welterweight,Orthodox,Orthodox,1,15.240000000000009,10.159999999999997,50,-3,3,2,1.6944444400000016,-0.04249999999999998,0.555555556,-2.555555556,-0.16472222199999997,1
Charlie Brenneman,Anthony Johnson,False,Welterweight,Orthodox,Orthodox,1,-15.240000000000009,-10.159999999999997,-50,3,-3,-2,-1.6944444400000016,0.04249999999999998,-0.555555556,2.555555556,0.16472222199999997,0
Matt Wiman,Mac Danzig,False,Lightweight,Orthodox,Orthodox,1,-5.0800000000000125,5.0800000000000125,0,-3,3,0,3.5,0.0007954550000000005,0.863636364,1.125,0.07920454500000002,1
Mac Danzig,Matt Wiman,False,Lightweight,Orthodox,Orthodox,1,5.0800000000000125,-5.0800000000000125,0,3,-3,0,-3.5,-0.0007954550000000005,-0.863636364,-1.125,-0.07920454500000002,0
Yves Edwards,Rafaello Oliveira,False,Lightweight,Southpaw,Orthodox,1,5.079999999999984,2.539999999999992,0,6,7,2,-4.73076923,0.18,-0.23076923100000002,-2.192307692,-0.12423076899999999,1
Rafaello Oliveira,Yves Edwards,False,Lightweight,Orthodox,Southpaw,1,-5.079999999999984,-2.539999999999992,0,-6,-7,-2,4.73076923,-0.18,0.23076923100000002,2.192307692,0.12423076899999999,0
Michael Johnson,Paul Sass,False,Lightweight,Southpaw,Orthodox,1,0.0,-5.079999999999984,-10,2,0,1,26.5,-0.08000000000000002,-4.0,0.5,0.5,0
Paul Sass,Michael Johnson,False,Lightweight,Orthodox,Southpaw,1,0.0,5.079999999999984,10,-2,0,-1,-26.5,0.08000000000000002,4.0,-0.5,-0.5,1
Mike Easton,Byron Bloodworth,False,Bantamweight,Southpaw,Orthodox,1,2.5400000000000205,-5.0800000000000125,0,-1,0,0,0.0,0.0,0.0,0.0,0.0,1
Byron Bloodworth,Mike Easton,False,Bantamweight,Orthodox,Southpaw,1,-2.5400000000000205,5.0800000000000125,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
Shane Roller,TJ Grant,False,Lightweight,Orthodox,Orthodox,1,0.0,0.0,0,5,-2,-2,-15.5,-0.3583333329999999,-0.166666667,-1.5,-0.323333333,0
TJ Grant,Shane Roller,False,Lightweight,Orthodox,Orthodox,1,0.0,0.0,0,-5,2,2,15.5,0.3583333329999999,0.166666667,1.5,0.323333333,1
Josh Neer,Keith Wisniewski,False,Welterweight,Orthodox,Orthodox,1,-7.6200000000000045,-2.539999999999992,0,-1,4,5,15.3,0.028000000000000025,1.1,-2.1,-0.34199999999999997,1
Keith Wisniewski,Josh Neer,False,Welterweight,Orthodox,Orthodox,1,7.6200000000000045,2.539999999999992,0,1,-4,-5,-15.3,-0.028000000000000025,-1.1,2.1,0.34199999999999997,0
Walel Watson,Joseph Sandoval,False,Bantamweight,Orthodox,Southpaw,1,7.259999999999991,10.159999999999997,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1
Joseph Sandoval,Walel Watson,False,Bantamweight,Southpaw,Orthodox,1,-7.259999999999991,-10.159999999999997,0,-2,0,0,0.0,0.0,0.0,0.0,0.0,0
Jon Jones,Rampage Jackson,True,Light Heavyweight,Orthodox,Orthodox,1,27.940000000000026,7.6200000000000045,0,-9,0,-1,-2.041666669999998,0.08625000000000005,0.5,1.6944444440000002,0.46222222199999996,1
Rampage Jackson,Jon Jones,True,Light Heavyweight,Orthodox,Orthodox,1,-27.940000000000026,-7.6200000000000045,0,9,0,1,2.041666669999998,-0.08625000000000005,-0.5,-1.6944444440000002,-0.46222222199999996,0
Matt Hughes,Josh Koscheck,False,Welterweight,Switch,Orthodox,1,0.0,-2.5400000000000205,0,4,5,1,3.875,0.13263888899999998,0.277777778,0.06944444399999994,-0.023611111000000018,0
Josh Koscheck,Matt Hughes,False,Welterweight,Orthodox,Switch,1,0.0,2.5400000000000205,0,-4,-5,-1,-3.875,-0.13263888899999998,-0.277777778,-0.06944444399999994,0.023611111000000018,1
Ben Rothwell,Mark Hunt,False,Heavyweight,Orthodox,Orthodox,1,15.240000000000009,15.23999999999998,0,-8,0,0,15.5,0.09000000000000002,1.0,2.0,-0.14500000000000002,0
Mark Hunt,Ben Rothwell,False,Heavyweight,Orthodox,Orthodox,1,-15.240000000000009,-15.23999999999998,0,8,0,0,-15.5,-0.09000000000000002,-1.0,-2.0,0.14500000000000002,1
Travis Browne,Rob Broughton,False,Heavyweight,Orthodox,Orthodox,1,12.699999999999989,10.159999999999997,-10,1,1,1,-47.66666667,-0.27333333300000007,-5.666666667,1.0,0.553333333,1
Rob Broughton,Travis Browne,False,Heavyweight,Orthodox,Orthodox,1,-12.699999999999989,-10.159999999999997,10,-1,-1,-1,47.66666667,0.27333333300000007,5.666666667,-1.0,-0.553333333,0
Nate Diaz,Takanori Gomi,False,Lightweight,Southpaw,Southpaw,1,15.23999999999998,12.699999999999989,15,-7,7,3,17.53846154,0.188205129,1.153846154,1.076923077,0.421538462,1
Takanori Gomi,Nate Diaz,False,Lightweight,Southpaw,Southpaw,1,-15.23999999999998,-12.699999999999989,-15,7,-7,-3,-17.53846154,-0.188205129,-1.153846154,-1.076923077,-0.421538462,0
Tony Ferguson,Aaron Riley,False,Lightweight,Orthodox,Southpaw,1,17.78,7.6200000000000045,0,-3,-2,-4,-18.571428570000002,0.16000000000000003,-0.142857143,0.8571428569999999,0.33571428600000003,1
Aaron Riley,Tony Ferguson,False,Lightweight,Southpaw,Orthodox,1,-17.78,-7.6200000000000045,0,3,2,4,18.571428570000002,-0.16000000000000003,0.142857143,-0.8571428569999999,-0.33571428600000003,0
Nick Ring,Tim Boetsch,False,Middleweight,Southpaw,Orthodox,1,0.0,0.0,0,2,-2,-3,22.92857143,-0.05357142899999995,0.21428571400000002,0.928571429,0.28571428600000004,0
Tim Boetsch,Nick Ring,False,Middleweight,Orthodox,Southpaw,1,0.0,0.0,0,-2,2,3,-22.92857143,0.05357142899999995,-0.21428571400000002,-0.928571429,-0.28571428600000004,1
Junior Assuncao,Eddie Yagin,False,Featherweight,Orthodox,Orthodox,1,7.8799999999999955,5.079999999999984,0,-2,1,2,12.33333333,0.416666667,0.666666667,0.333333333,0.166666667,1
Eddie Yagin,Junior Assuncao,False,Featherweight,Orthodox,Orthodox,1,-7.8799999999999955,-5.079999999999984,0,2,-1,-2,-12.33333333,-0.416666667,-0.666666667,-0.333333333,-0.166666667,0
Takeya Mizugaki,Cole Escovedo,False,Bantamweight,Orthodox,Orthodox,1,-10.159999999999997,0.0,0,-3,1,0,-0.5,-0.135,0.0,2.0,0.5,1
Cole Escovedo,Takeya Mizugaki,False,Bantamweight,Orthodox,Orthodox,1,10.159999999999997,0.0,0,3,-1,0,0.5,0.135,0.0,-2.0,-0.5,0
James Te Huna,Ricardo Romero,False,Light Heavyweight,Orthodox,Orthodox,1,-2.539999999999992,5.0800000000000125,-20,-4,0,0,4.0,0.22999999999999998,-0.5,2.5,0.305,1
Ricardo Romero,James Te Huna,False,Light Heavyweight,Orthodox,Orthodox,1,2.539999999999992,-5.0800000000000125,20,4,0,0,-4.0,-0.22999999999999998,0.5,-2.5,-0.305,0
Jake Shields,Jake Ellenberger,False,Welterweight,Orthodox,Orthodox,1,2.539999999999992,7.6200000000000045,0,6,-3,0,28.5,-0.07500000000000001,-0.6,-0.7999999999999998,-0.682,0
Jake Ellenberger,Jake Shields,False,Welterweight,Orthodox,Orthodox,1,-2.539999999999992,-7.6200000000000045,0,-6,3,0,-28.5,0.07500000000000001,0.6,0.7999999999999998,0.682,1
Court McGee,Dongi Yang,False,Middleweight,Orthodox,Southpaw,1,10.159999999999997,2.539999999999992,-15,0,1,-1,-13.0,-0.29500000000000004,0.0,1.5,-0.19500000000000006,1
Dongi Yang,Court McGee,False,Middleweight,Southpaw,Orthodox,1,-10.159999999999997,-2.539999999999992,15,0,-1,1,13.0,0.29500000000000004,0.0,-1.5,0.19500000000000006,0
Jonathan Brookins,Erik Koch,False,Featherweight,Southpaw,Southpaw,1,5.079999999999984,5.079999999999984,-10,4,0,0,28.0,0.24999999999999997,0.0,3.0,0.23,0
Erik Koch,Jonathan Brookins,False,Featherweight,Southpaw,Southpaw,1,-5.079999999999984,-5.079999999999984,10,-4,0,0,-28.0,-0.24999999999999997,0.0,-3.0,-0.23,1
Alan Belcher,Jason MacDonald,False,Middleweight,Orthodox,Orthodox,1,-17.78,-2.539999999999992,0,-9,1,-2,15.962121219999998,-0.16113636399999998,-0.462121212,-0.303030303,0.046666666999999995,1
Jason MacDonald,Alan Belcher,False,Middleweight,Orthodox,Orthodox,1,17.78,2.539999999999992,0,9,-1,2,-15.962121219999998,0.16113636399999998,0.462121212,0.303030303,-0.046666666999999995,0
Cody McKenzie,Vagner Rocha,False,Lightweight,Switch,Orthodox,1,-2.539999999999992,5.079999999999984,0,-6,1,0,-38.0,-0.32,1.0,0.5,0.47,0
Vagner Rocha,Cody McKenzie,False,Lightweight,Orthodox,Switch,1,2.539999999999992,-5.079999999999984,0,6,-1,0,38.0,0.32,-1.0,-0.5,-0.47,1
Evan Dunham,Shamar Bailey,False,Lightweight,Southpaw,Southpaw,1,-12.699999999999989,2.5400000000000205,0,1,3,2,0.0,-0.11333333299999998,1.666666667,-3.6666666670000003,-0.14833333300000007,1
Shamar Bailey,Evan Dunham,False,Lightweight,Southpaw,Southpaw,1,12.699999999999989,-2.5400000000000205,0,-1,-3,-2,0.0,0.11333333299999998,-1.666666667,3.6666666670000003,0.14833333300000007,0
Matthew Riddle,Lance Benoist,False,Welterweight,Southpaw,Southpaw,1,2.5400000000000205,5.079999999999984,0,2,5,2,43.85714286,0.53,0.714285714,3.142857143,0.488571429,0
Lance Benoist,Matthew Riddle,False,Welterweight,Southpaw,Southpaw,1,-2.5400000000000205,-5.079999999999984,0,-2,-5,-2,-43.85714286,-0.53,-0.714285714,-3.142857143,-0.488571429,1
Ken Stone,Donny Walker,False,Bantamweight,Orthodox,Orthodox,1,0.3400000000000034,-2.539999999999992,0,-3,0,0,-13.0,0.04999999999999999,-2.0,0.0,0.0,1
Donny Walker,Ken Stone,False,Bantamweight,Orthodox,Orthodox,1,-0.3400000000000034,2.539999999999992,0,3,0,0,13.0,-0.04999999999999999,2.0,0.0,0.0,0
Clay Harvison,Seth Baczynski,False,Welterweight,Orthodox,Orthodox,1,0.0,-5.0800000000000125,0,1,1,-1,35.0,0.020000000000000018,-1.0,1.0,1.0,0
Seth Baczynski,Clay Harvison,False,Welterweight,Orthodox,Orthodox,1,0.0,5.0800000000000125,0,-1,-1,1,-35.0,-0.020000000000000018,1.0,-1.0,-1.0,1
TJ Waldburger,Mike Stumpf,False,Welterweight,Orthodox,Orthodox,1,10.159999999999997,2.539999999999992,0,-2,1,1,20.0,0.48,3.5,3.0,0.425,1
Mike Stumpf,TJ Waldburger,False,Welterweight,Orthodox,Orthodox,1,-10.159999999999997,-2.539999999999992,0,2,-1,-1,-20.0,-0.48,-3.5,-3.0,-0.425,0
Robert Peralta,Mike Lullo,False,Featherweight,Orthodox,Orthodox,1,2.3400000000000034,0.0,0,-7,0,-1,-12.0,-0.26,-1.0,0.0,0.0,1
Mike Lullo,Robert Peralta,False,Featherweight,Orthodox,Orthodox,1,-2.3400000000000034,0.0,0,7,0,1,12.0,0.26,1.0,0.0,0.0,0
Justin Edwards,Jorge Lopez,False,Welterweight,Orthodox,Orthodox,1,-5.199999999999989,0.0,-15,6,0,1,42.0,0.46,0.0,7.0,0.35,1
Jorge Lopez,Justin Edwards,False,Welterweight,Orthodox,Orthodox,1,5.199999999999989,0.0,15,-6,0,-1,-42.0,-0.46,0.0,-7.0,-0.35,0
Anderson Silva,Yushin Okami,True,Middleweight,Southpaw,Southpaw,1,5.0800000000000125,0.0,15,6,3,-2,0.6987179499999989,0.317628205,-0.205128205,-1.3525641019999999,-0.194230769,1
Yushin Okami,Anderson Silva,True,Middleweight,Southpaw,Southpaw,1,-5.0800000000000125,0.0,-15,-6,-3,2,-0.6987179499999989,-0.317628205,0.205128205,1.3525641019999999,0.194230769,0
Mauricio Rua,Forrest Griffin,False,Light Heavyweight,Orthodox,Orthodox,1,-2.5400000000000205,-5.0800000000000125,0,-3,-6,-1,-17.96153846,0.13551282099999995,-0.28205128199999996,0.23076923100000002,-0.073717948,1
Forrest Griffin,Mauricio Rua,False,Light Heavyweight,Orthodox,Orthodox,1,2.5400000000000205,5.0800000000000125,0,3,6,1,17.96153846,-0.13551282099999995,0.28205128199999996,-0.23076923100000002,0.073717948,0
Ross Pearson,Edson Barboza,False,Lightweight,Orthodox,Orthodox,1,-15.240000000000009,-7.6200000000000045,0,1,2,1,9.899999999999999,-0.05399999999999999,0.0,-1.2,-0.7,0
Edson Barboza,Ross Pearson,False,Lightweight,Orthodox,Orthodox,1,15.240000000000009,7.6200000000000045,0,-1,-2,-1,-9.899999999999999,0.05399999999999999,0.0,1.2,0.7,1
Minotauro Nogueira,Brendan Schaub,False,Heavyweight,Orthodox,Orthodox,1,-2.539999999999992,-2.539999999999992,-5,7,-1,1,-3.3999999999999986,-0.198,1.2,0.3999999999999999,0.096,1
Brendan Schaub,Minotauro Nogueira,False,Heavyweight,Orthodox,Orthodox,1,2.539999999999992,2.539999999999992,5,-7,1,-1,3.3999999999999986,0.198,-1.2,-0.3999999999999999,-0.096,0
Luiz Cane,Stanislav Nedkov,False,Light Heavyweight,Southpaw,Orthodox,1,15.240000000000009,7.6200000000000045,-20,1,4,3,26.85714286,0.401428571,0.0,0.142857143,0.142857143,0
Stanislav Nedkov,Luiz Cane,False,Light Heavyweight,Orthodox,Southpaw,1,-15.240000000000009,-7.6200000000000045,20,-1,-4,-3,-26.85714286,-0.401428571,0.0,-0.142857143,-0.142857143,1
Thiago Tavares,Spencer Fisher,False,Lightweight,Orthodox,Southpaw,1,-5.0800000000000125,0.0,-10,-9,-4,-1,-18.033333330000005,-0.025000000000000022,0.633333333,2.0,0.323333333,1
Spencer Fisher,Thiago Tavares,False,Lightweight,Southpaw,Orthodox,1,5.0800000000000125,0.0,10,9,4,1,18.033333330000005,0.025000000000000022,-0.633333333,-2.0,-0.323333333,0
Rousimar Palhares,Dan Miller,False,Middleweight,Orthodox,Orthodox,1,-7.6200000000000045,-12.699999999999989,-15,1,0,-2,-10.396825396,0.002222221999999996,0.492063492,0.015873014999999935,0.06142857099999999,1
Dan Miller,Rousimar Palhares,False,Middleweight,Orthodox,Orthodox,1,7.6200000000000045,12.699999999999989,15,-1,0,2,10.396825396,-0.002222221999999996,-0.492063492,-0.015873014999999935,-0.06142857099999999,0
Paulo Thiago,David Mitchell,False,Welterweight,Orthodox,Orthodox,1,-7.6200000000000045,-2.539999999999992,0,-1,3,2,4.3333333299999985,-0.318333333,-4.166666667,-1.3333333330000001,-0.503333333,1
David Mitchell,Paulo Thiago,False,Welterweight,Orthodox,Orthodox,1,7.6200000000000045,2.539999999999992,0,1,-3,-2,-4.3333333299999985,0.318333333,4.166666667,1.3333333330000001,0.503333333,0
Raphael Assuncao,Johnny Eduardo,False,Bantamweight,Orthodox,Orthodox,1,-12.700000000000017,-5.0800000000000125,0,-4,0,1,9.0,0.45,0.0,0.0,0.0,1
Johnny Eduardo,Raphael Assuncao,False,Bantamweight,Orthodox,Orthodox,1,12.700000000000017,5.0800000000000125,0,4,0,-1,-9.0,-0.45,0.0,0.0,0.0,0
Erick Silva,Luis Ramos,False,Welterweight,Orthodox,Orthodox,1,4.960000000000008,10.159999999999997,0,-3,0,0,0.0,0.0,0.0,0.0,0.0,1
Luis Ramos,Erick Silva,False,Welterweight,Orthodox,Orthodox,1,-4.960000000000008,-10.159999999999997,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0
Iuri Alcantara,Felipe Arantes,False,Featherweight,Southpaw,Orthodox,1,-5.079999999999984,2.539999999999992,0,8,0,0,0.0,0.0,0.0,0.0,0.0,1
Felipe Arantes,Iuri Alcantara,False,Featherweight,Orthodox,Southpaw,1,5.079999999999984,-2.539999999999992,0,-8,0,0,0.0,0.0,0.0,0.0,0.0,0
Yves Jabouin,Ian Loveland,False,Bantamweight,Orthodox,Orthodox,1,-5.280000000000001,-2.539999999999992,-10,5,-1,0,-28.5,-0.015000000000000013,0.0,0.0,0.0,1
Ian Loveland,Yves Jabouin,False,Bantamweight,Orthodox,Orthodox,1,5.280000000000001,2.539999999999992,10,-5,1,0,28.5,0.015000000000000013,0.0,0.0,0.0,0
Dan Hardy,Chris Lytle,False,Welterweight,Orthodox,Orthodox,1,15.240000000000009,2.539999999999992,0,-7,-5,-7,-13.511278190000002,-0.13075188,-1.150375939,-0.18796992500000004,-0.10142857100000002,0
Chris Lytle,Dan Hardy,False,Welterweight,Orthodox,Orthodox,1,-15.240000000000009,-2.539999999999992,0,7,5,7,13.511278190000002,0.13075188,1.150375939,0.18796992500000004,0.10142857100000002,1
Jim Miller,Benson Henderson,False,Lightweight,Southpaw,Southpaw,1,2.539999999999992,-2.539999999999992,-15,0,8,1,-29.0,-0.11099999999999999,2.0,-1.2,-0.266,0
Benson Henderson,Jim Miller,False,Lightweight,Southpaw,Southpaw,1,-2.539999999999992,2.539999999999992,15,0,-8,-1,29.0,0.11099999999999999,-2.0,1.2,0.266,1
Donald Cerrone,Charles Oliveira,False,Lightweight,Orthodox,Orthodox,1,-2.5400000000000205,7.619999999999976,0,7,0,-2,43.0,-0.022499999999999964,-1.0,0.75,0.195,1
Charles Oliveira,Donald Cerrone,False,Lightweight,Orthodox,Orthodox,1,2.5400000000000205,-7.619999999999976,0,-7,0,2,-43.0,0.022499999999999964,1.0,-0.75,-0.195,0
Amir Sadollah,Duane Ludwig,False,Welterweight,Orthodox,Orthodox,1,10.159999999999997,0.0,0,-3,2,0,27.085714290000002,-0.04714285699999998,0.285714286,0.571428571,0.285714286,0
Duane Ludwig,Amir Sadollah,False,Welterweight,Orthodox,Orthodox,1,-10.159999999999997,0.0,0,3,-2,0,-27.085714290000002,0.04714285699999998,-0.285714286,-0.571428571,-0.285714286,1
CB Dollaway,Jared Hamman,False,Middleweight,Orthodox,Orthodox,1,2.539999999999992,-2.539999999999992,0,-1,4,1,-41.33333333,0.03208333300000005,0.875,1.0833333330000001,0.20541666699999994,0
Jared Hamman,CB Dollaway,False,Middleweight,Orthodox,Orthodox,1,-2.539999999999992,2.539999999999992,0,1,-4,-1,41.33333333,-0.03208333300000005,-0.875,-1.0833333330000001,-0.20541666699999994,1
Joseph Benavidez,Eddie Wineland,False,Bantamweight,Southpaw,Orthodox,1,-10.159999999999997,-7.6200000000000045,-10,0,1,-1,37.0,0.25,0.0,4.0,-0.040000000000000036,1
Eddie Wineland,Joseph Benavidez,False,Bantamweight,Orthodox,Southpaw,1,10.159999999999997,7.6200000000000045,10,0,-1,1,-37.0,-0.25,0.0,-4.0,0.040000000000000036,0
Ed Herman,Kyle Noke,False,Middleweight,Orthodox,Southpaw,1,2.5400000000000205,0.0,35,-1,2,5,-0.93333333,0.02933333299999996,-0.30000000000000004,0.9666666669999999,-0.11133333300000003,1
Kyle Noke,Ed Herman,False,Middleweight,Southpaw,Orthodox,1,-2.5400000000000205,0.0,-35,1,-2,-5,0.93333333,-0.02933333299999996,0.30000000000000004,-0.9666666669999999,0.11133333300000003,0
Ronny Markes,Karlos Vemola,False,Light Heavyweight,Orthodox,Orthodox,1,0.0,2.539999999999992,0,-3,-1,-1,-17.0,-0.4,-0.5,-1.0,-0.5,1
Karlos Vemola,Ronny Markes,False,Light Heavyweight,Orthodox,Orthodox,1,0.0,-2.539999999999992,0,3,1,1,17.0,0.4,0.5,1.0,0.5,0
Jimy Hettes,Alex Caceres,False,Featherweight,Southpaw,Southpaw,1,-5.079999999999984,-2.5400000000000205,0,1,0,-1,-2.0,-0.28,0.0,0.0,0.0,1
Alex Caceres,Jimy Hettes,False,Featherweight,Southpaw,Southpaw,1,5.079999999999984,2.5400000000000205,0,-1,0,1,2.0,0.28,0.0,0.0,0.0,0
Cole Miller,TJ O'Brien,False,Lightweight,Orthodox,Orthodox,1,-8.039999999999992,-2.5400000000000205,-10,3,6,2,-15.444444440000002,-0.16000000000000003,2.0,-0.666666667,-0.861111111,1
TJ O'Brien,Cole Miller,False,Lightweight,Orthodox,Orthodox,1,8.039999999999992,2.5400000000000205,10,-3,-6,-2,15.444444440000002,0.16000000000000003,-2.0,0.666666667,0.861111111,0
Jacob Volkmann,Danny Castillo,False,Lightweight,Southpaw,Orthodox,1,0.0,0.0,0,-1,2,2,-36.0,-0.16800000000000004,1.0,-2.4,0.035999999999999976,1
Danny Castillo,Jacob Volkmann,False,Lightweight,Orthodox,Southpaw,1,0.0,0.0,0,1,-2,-2,36.0,0.16800000000000004,-1.0,2.4,-0.035999999999999976,0
Edwin Figueroa,Jason Reinhardt,False,Bantamweight,Orthodox,Orthodox,1,12.259999999999991,2.5400000000000205,0,-14,0,-1,43.5,0.12,0.0,0.0,0.0,1
Jason Reinhardt,Edwin Figueroa,False,Bantamweight,Orthodox,Orthodox,1,-12.259999999999991,-2.5400000000000205,0,14,0,1,-43.5,-0.12,0.0,0.0,0.0,0
Rashad Evans,Tito Ortiz,False,Light Heavyweight,Orthodox,Orthodox,1,2.539999999999992,-7.6200000000000045,0,-5,-5,-7,-3.916666659999997,-0.15916666699999998,-0.291666667,1.4166666669999999,-0.13041666600000001,1
Tito Ortiz,Rashad Evans,False,Light Heavyweight,Orthodox,Orthodox,1,-2.539999999999992,7.6200000000000045,0,5,5,7,3.916666659999997,0.15916666699999998,0.291666667,-1.4166666669999999,0.13041666600000001,0
Vitor Belfort,Yoshihiro Akiyama,False,Middleweight,Southpaw,Orthodox,1,2.5400000000000205,5.079999999999984,15,-2,7,3,-34.692307692,0.18153846199999996,0.12820512899999997,-2.205128205,-0.37179487099999997,1
Yoshihiro Akiyama,Vitor Belfort,False,Middleweight,Orthodox,Southpaw,1,-2.5400000000000205,-5.079999999999984,-15,2,-7,-3,34.692307692,-0.18153846199999996,-0.12820512899999997,2.205128205,0.37179487099999997,0
Dennis Hallman,Brian Ebersole,False,Welterweight,Orthodox,Southpaw,1,-2.539999999999992,-7.6200000000000045,-15,5,2,4,-21.428571429999998,-0.17428571400000004,0.428571429,-2.857142857,-0.311428571,0
Brian Ebersole,Dennis Hallman,False,Welterweight,Southpaw,Orthodox,1,2.539999999999992,7.6200000000000045,15,-5,-2,-4,21.428571429999998,0.17428571400000004,-0.428571429,2.857142857,0.311428571,1
Jorge Rivera,Costas Philippou,False,Middleweight,Orthodox,Orthodox,1,0.0,5.079999999999984,0,8,7,5,3.69230769,0.03538461499999995,0.076923077,0.461538462,0.153846154,0
Costas Philippou,Jorge Rivera,False,Middleweight,Orthodox,Orthodox,1,0.0,-5.079999999999984,0,-8,-7,-5,-3.69230769,-0.03538461499999995,-0.076923077,-0.461538462,-0.153846154,1
Rory MacDonald,Mike Pyle,False,Welterweight,Orthodox,Orthodox,1,5.079999999999984,0.0,0,-13,-2,-1,1.5,-0.003333332999999994,-0.6666666659999999,2.6666666670000003,0.40333333400000004,1
Mike Pyle,Rory MacDonald,False,Welterweight,Orthodox,Orthodox,1,-5.079999999999984,0.0,0,13,2,1,-1.5,0.003333332999999994,0.6666666659999999,-2.6666666670000003,-0.40333333400000004,0
Matt Hamill,Alexander Gustafsson,False,Light Heavyweight,Orthodox,Orthodox,1,-7.6200000000000045,-10.160000000000025,0,10,6,2,23.333333330000002,0.10666666699999999,-1.25,1.083333333,0.169166667,0
Alexander Gustafsson,Matt Hamill,False,Light Heavyweight,Orthodox,Orthodox,1,7.6200000000000045,10.160000000000025,0,-10,-6,-2,-23.333333330000002,-0.10666666699999999,1.25,-1.083333333,-0.169166667,1
Chad Mendes,Rani Yahya,False,Featherweight,Orthodox,Orthodox,1,-2.5400000000000205,0.0,10,0,0,0,16.0,-0.23000000000000004,-2.0,1.0,0.13,1
Rani Yahya,Chad Mendes,False,Featherweight,Orthodox,Orthodox,1,2.5400000000000205,0.0,-10,0,0,0,-16.0,0.23000000000000004,2.0,-1.0,-0.13,0
Ivan Menjivar,Nick Pace,False,Bantamweight,Orthodox,Orthodox,1,-10.159999999999997,-2.5400000000000205,10,5,0,1,-10.0,0.014999999999999958,0.0,-7.0,-0.77,1
Nick Pace,Ivan Menjivar,False,Bantamweight,Orthodox,Orthodox,1,10.159999999999997,2.5400000000000205,-10,-5,0,-1,10.0,-0.014999999999999958,0.0,7.0,0.77,0
Johny Hendricks,Mike Pierce,False,Welterweight,Southpaw,Orthodox,1,-2.5400000000000205,2.539999999999992,15,-3,1,0,-6.0,0.11066666700000005,0.23333333300000003,-0.2999999999999998,-0.23333333300000003,1
Mike Pierce,Johny Hendricks,False,Welterweight,Orthodox,Southpaw,1,2.5400000000000205,-2.539999999999992,-15,3,-1,0,6.0,-0.11066666700000005,-0.23333333300000003,0.2999999999999998,0.23333333300000003,0
Mike Brown,Nam Phan,False,Featherweight,Orthodox,Orthodox,1,0.0,0.0,10,7,0,2,-70.0,0.2,-1.0,2.0,0.583333333,1
Nam Phan,Mike Brown,False,Featherweight,Orthodox,Orthodox,1,0.0,0.0,-10,-7,0,-2,70.0,-0.2,1.0,-2.0,-0.583333333,0
Rafael Natal,Paul Bradley,False,Middleweight,Orthodox,Orthodox,1,10.039999999999992,7.6200000000000045,15,0,0,2,20.5,0.415,0.0,3.5,0.42,1
Paul Bradley,Rafael Natal,False,Middleweight,Orthodox,Orthodox,1,-10.039999999999992,-7.6200000000000045,-15,0,0,-2,-20.5,-0.415,0.0,-3.5,-0.42,0
Dominick Cruz,Urijah Faber,True,Bantamweight,Orthodox,Orthodox,1,2.539999999999992,5.0800000000000125,0,-6,-1,0,-49.0,-0.44,0.0,-2.0,-0.18,1
Urijah Faber,Dominick Cruz,True,Bantamweight,Orthodox,Orthodox,1,-2.539999999999992,-5.0800000000000125,0,6,1,0,49.0,0.44,0.0,2.0,0.18,0
Wanderlei Silva,Chris Leben,False,Middleweight,Orthodox,Southpaw,1,0.0,0.0,20,4,-8,-1,-5.397058820000002,-0.02764705900000003,-0.345588235,-0.632352941,-0.136470588,0
Chris Leben,Wanderlei Silva,False,Middleweight,Southpaw,Orthodox,1,0.0,0.0,-20,-4,8,1,5.397058820000002,0.02764705900000003,0.345588235,0.632352941,0.136470588,1
Dennis Siver,Matt Wiman,False,Lightweight,Orthodox,Orthodox,1,5.0800000000000125,-10.160000000000025,-10,5,0,1,1.2272727300000028,-0.167909091,-1.0272727270000002,-1.336363636,-0.341272727,1
Matt Wiman,Dennis Siver,False,Lightweight,Orthodox,Orthodox,1,-5.0800000000000125,10.160000000000025,10,-5,0,-1,-1.2272727300000028,0.167909091,1.0272727270000002,1.336363636,0.341272727,0
Tito Ortiz,Ryan Bader,False,Light Heavyweight,Orthodox,Orthodox,1,0.0,2.539999999999992,0,8,9,8,-0.09420289999999909,0.16869565200000003,-0.07246376799999998,-0.3188405799999998,0.19739130400000005,1
Ryan Bader,Tito Ortiz,False,Light Heavyweight,Orthodox,Orthodox,1,0.0,-2.539999999999992,0,-8,-9,-8,0.09420289999999909,-0.16869565200000003,0.07246376799999998,0.3188405799999998,-0.19739130400000005,0
Carlos Condit,Dong Hyun Kim,False,Welterweight,Orthodox,Southpaw,1,-2.539999999999992,0.0,0,-2,-2,0,9.0,-0.16333333300000002,0.583333333,-2.5,-0.27249999999999996,1
Dong Hyun Kim,Carlos Condit,False,Welterweight,Southpaw,Orthodox,1,2.539999999999992,0.0,0,2,2,0,-9.0,0.16333333300000002,-0.583333333,2.5,0.27249999999999996,0
